00:00:01.860	-0.095
00:00:01.870	-0.095
00:00:01.880	-0.105
00:00:01.890	-0.080
00:00:01.900	-0.115
00:00:01.910	-0.100
00:00:01.920	-0.095
00:00:01.930	-0.100
00:00:01.940	-0.075
00:00:01.950	-0.005
00:00:01.960	0.010
00:00:01.970	0.055
00:00:01.980	0.185
00:00:01.990	0.145
00:00:02.000	0.075
00:00:02.010	-0.005
00:00:02.020	-0.025
00:00:02.030	-0.110
00:00:02.040	-0.175
00:00:02.050	-0.180
00:00:02.060	-0.220
00:00:02.070	-0.175
00:00:02.080	-0.240
00:00:02.090	-0.030
00:00:02.100	0.530
00:00:02.110	1.210
00:00:02.120	1.220
00:00:02.130	-0.105
00:00:02.140	-0.795
00:00:02.150	-0.690
00:00:02.160	-0.375
00:00:02.170	-0.165
00:00:02.180	-0.155
00:00:02.190	-0.135
00:00:02.200	-0.150
00:00:02.210	-0.120
00:00:02.220	-0.120
00:00:02.230	-0.090
00:00:02.240	-0.095
00:00:02.250	-0.050
00:00:02.260	-0.050
00:00:02.270	-0.010
00:00:02.280	-0.005
00:00:02.290	0.030
00:00:02.300	0.080
00:00:02.310	0.075
00:00:02.320	0.145
00:00:02.330	0.155
00:00:02.340	0.200
00:00:02.350	0.200
00:00:02.360	0.240
00:00:02.370	0.235
00:00:02.380	0.245
00:00:02.390	0.245
00:00:02.400	0.215
00:00:02.410	0.180
00:00:02.420	0.150
00:00:02.430	0.090
00:00:02.440	0.035
00:00:02.450	0.025
00:00:02.460	0.000
00:00:02.470	-0.015
00:00:02.480	-0.030
00:00:02.490	0.000
00:00:02.500	-0.020
00:00:02.510	-0.005
00:00:02.520	-0.025
00:00:02.530	-0.030
00:00:02.540	-0.015
00:00:02.550	-0.010
00:00:02.560	-0.035
00:00:02.570	-0.040
00:00:02.580	-0.050
00:00:02.590	-0.045
00:00:02.600	-0.040
00:00:02.610	-0.075
00:00:02.620	-0.065
00:00:02.630	-0.095
00:00:02.640	-0.085
00:00:02.650	-0.085
00:00:02.660	-0.090
00:00:02.670	-0.100
00:00:02.680	-0.100
00:00:02.690	-0.080
00:00:02.700	-0.105
00:00:02.710	-0.105
00:00:02.720	-0.100
00:00:02.730	-0.105
00:00:02.740	-0.095
00:00:02.750	-0.100
00:00:02.760	-0.090
00:00:02.770	-0.035
00:00:02.780	0.010
00:00:02.790	0.035
00:00:02.800	0.070
00:00:02.810	0.190
00:00:02.820	0.125
00:00:02.830	0.045
00:00:02.840	-0.035
00:00:02.850	-0.060
00:00:02.860	-0.155
00:00:02.870	-0.210
00:00:02.880	-0.225
00:00:02.890	-0.200
00:00:02.900	-0.215
00:00:02.910	-0.265
00:00:02.920	0.070
00:00:02.930	0.865
00:00:02.940	1.495
00:00:02.950	0.625
00:00:02.960	-0.440
00:00:02.970	-0.815
00:00:02.980	-0.600
00:00:02.990	-0.310
00:00:03.000	-0.175
00:00:03.010	-0.180
00:00:03.020	-0.165
00:00:03.030	-0.135
00:00:03.040	-0.135
00:00:03.050	-0.115
00:00:03.060	-0.105
00:00:03.070	-0.085
00:00:03.080	-0.060
00:00:03.090	-0.030
00:00:03.100	-0.020
00:00:03.110	0.015
00:00:03.120	0.050
00:00:03.130	0.070
00:00:03.140	0.105
00:00:03.150	0.165
00:00:03.160	0.200
00:00:03.170	0.205
00:00:03.180	0.235
00:00:03.190	0.235
00:00:03.200	0.265
00:00:03.210	0.260
00:00:03.220	0.235
00:00:03.230	0.215
00:00:03.240	0.170
00:00:03.250	0.125
00:00:03.260	0.090
00:00:03.270	0.025
00:00:03.280	-0.015
00:00:03.290	-0.030
00:00:03.300	-0.035
00:00:03.310	-0.040
00:00:03.320	-0.040
00:00:03.330	-0.035
00:00:03.340	-0.040
00:00:03.350	-0.020
00:00:03.360	-0.040
00:00:03.370	-0.040
00:00:03.380	-0.030
00:00:03.390	-0.045
00:00:03.400	-0.065
00:00:03.410	-0.060
00:00:03.420	-0.060
00:00:03.430	-0.090
00:00:03.440	-0.080
00:00:03.450	-0.095
00:00:03.460	-0.085
00:00:03.470	-0.105
00:00:03.480	-0.090
00:00:03.490	-0.100
00:00:03.500	-0.105
00:00:03.510	-0.115
00:00:03.520	-0.100
00:00:03.530	-0.115
00:00:03.540	-0.110
00:00:03.550	-0.135
00:00:03.560	-0.095
00:00:03.570	-0.125
00:00:03.580	-0.105
00:00:03.590	-0.085
00:00:03.600	-0.015
00:00:03.610	0.020
00:00:03.620	0.030
00:00:03.630	0.135
00:00:03.640	0.160
00:00:03.650	0.105
00:00:03.660	0.030
00:00:03.670	-0.050
00:00:03.680	-0.050
00:00:03.690	-0.170
00:00:03.700	-0.205
00:00:03.710	-0.215
00:00:03.720	-0.175
00:00:03.730	-0.210
00:00:03.740	-0.215
00:00:03.750	0.175
00:00:03.760	1.090
00:00:03.770	1.700
00:00:03.780	0.335
00:00:03.790	-0.615
00:00:03.800	-0.705
00:00:03.810	-0.460
00:00:03.820	-0.175
00:00:03.830	-0.165
00:00:03.840	-0.145
00:00:03.850	-0.155
00:00:03.860	-0.115
00:00:03.870	-0.120
00:00:03.880	-0.105
00:00:03.890	-0.105
00:00:03.900	-0.085
00:00:03.910	-0.060
00:00:03.920	-0.015
00:00:03.930	-0.005
00:00:03.940	0.020
00:00:03.950	0.050
00:00:03.960	0.080
00:00:03.970	0.105
00:00:03.980	0.180
00:00:03.990	0.205
00:00:04.000	0.240
00:00:04.010	0.235
00:00:04.020	0.270
00:00:04.030	0.270
00:00:04.040	0.280
00:00:04.050	0.260
00:00:04.060	0.230
00:00:04.070	0.175
00:00:04.080	0.135
00:00:04.090	0.090
00:00:04.100	0.045
00:00:04.110	0.000
00:00:04.120	-0.005
00:00:04.130	-0.025
00:00:04.140	-0.025
00:00:04.150	-0.025
00:00:04.160	-0.020
00:00:04.170	0.000
00:00:04.180	-0.005
00:00:04.190	-0.005
00:00:04.200	-0.005
00:00:04.210	-0.005
00:00:04.220	-0.010
00:00:04.230	-0.025
00:00:04.240	-0.020
00:00:04.250	-0.040
00:00:04.260	-0.040
00:00:04.270	-0.040
00:00:04.280	-0.050
00:00:04.290	-0.060
00:00:04.300	-0.050
00:00:04.310	-0.065
00:00:04.320	-0.060
00:00:04.330	-0.070
00:00:04.340	-0.060
00:00:04.350	-0.090
00:00:04.360	-0.080
00:00:04.370	-0.095
00:00:04.380	-0.085
00:00:04.390	-0.100
00:00:04.400	-0.090
00:00:04.410	-0.095
00:00:04.420	-0.085
00:00:04.430	-0.100
00:00:04.440	-0.075
00:00:04.450	-0.095
00:00:04.460	-0.080
00:00:04.470	-0.075
00:00:04.480	0.000
00:00:04.490	0.030
00:00:04.500	0.035
00:00:04.510	0.135
00:00:04.520	0.145
00:00:04.530	0.070
00:00:04.540	0.015
00:00:04.550	-0.045
00:00:04.560	-0.055
00:00:04.570	-0.185
00:00:04.580	-0.190
00:00:04.590	-0.220
00:00:04.600	-0.180
00:00:04.610	-0.210
00:00:04.620	-0.185
00:00:04.630	0.220
00:00:04.640	1.150
00:00:04.650	1.720
00:00:04.660	0.155
00:00:04.670	-0.700
00:00:04.680	-0.660
00:00:04.690	-0.405
00:00:04.700	-0.150
00:00:04.710	-0.160
00:00:04.720	-0.135
00:00:04.730	-0.145
00:00:04.740	-0.120
00:00:04.750	-0.125
00:00:04.760	-0.090
00:00:04.770	-0.090
00:00:04.780	-0.055
00:00:04.790	-0.040
00:00:04.800	-0.015
00:00:04.810	0.000
00:00:04.820	0.030
00:00:04.830	0.050
00:00:04.840	0.095
00:00:04.850	0.110
00:00:04.860	0.165
00:00:04.870	0.190
00:00:04.880	0.230
00:00:04.890	0.245
00:00:04.900	0.255
00:00:04.910	0.255
00:00:04.920	0.265
00:00:04.930	0.255
00:00:04.940	0.230
00:00:04.950	0.185
00:00:04.960	0.145
00:00:04.970	0.100
00:00:04.980	0.060
00:00:04.990	0.025
00:00:05.000	0.025
00:00:05.010	0.010
00:00:05.020	0.010
00:00:05.030	0.010
00:00:05.040	0.015
00:00:05.050	0.010
00:00:05.060	0.025
00:00:05.070	0.020
00:00:05.080	0.020
00:00:05.090	0.020
00:00:05.100	0.015
00:00:05.110	0.000
00:00:05.120	0.000
00:00:05.130	-0.010
00:00:05.140	-0.015
00:00:05.150	-0.020
00:00:05.160	-0.030
00:00:05.170	-0.035
00:00:05.180	-0.035
00:00:05.190	-0.045
00:00:05.200	-0.040
00:00:05.210	-0.045
00:00:05.220	-0.045
00:00:05.230	-0.055
00:00:05.240	-0.045
00:00:05.250	-0.055
00:00:05.260	-0.045
00:00:05.270	-0.060
00:00:05.280	-0.050
00:00:05.290	-0.060
00:00:05.300	-0.055
00:00:05.310	-0.080
00:00:05.320	-0.065
00:00:05.330	-0.090
00:00:05.340	-0.075
00:00:05.350	-0.090
00:00:05.360	-0.070
00:00:05.370	-0.075
00:00:05.380	-0.065
00:00:05.390	-0.080
00:00:05.400	-0.065
00:00:05.410	-0.030
00:00:05.420	0.025
00:00:05.430	0.040
00:00:05.440	0.065
00:00:05.450	0.180
00:00:05.460	0.145
00:00:05.470	0.055
00:00:05.480	0.015
00:00:05.490	-0.035
00:00:05.500	-0.060
00:00:05.510	-0.175
00:00:05.520	-0.170
00:00:05.530	-0.195
00:00:05.540	-0.175
00:00:05.550	-0.220
00:00:05.560	-0.115
00:00:05.570	0.355
00:00:05.580	1.240
00:00:05.590	1.595
00:00:05.600	-0.115
00:00:05.610	-0.815
00:00:05.620	-0.565
00:00:05.630	-0.300
00:00:05.640	-0.130
00:00:05.650	-0.160
00:00:05.660	-0.130
00:00:05.670	-0.135
00:00:05.680	-0.110
00:00:05.690	-0.120
00:00:05.700	-0.090
00:00:05.710	-0.085
00:00:05.720	-0.055
00:00:05.730	-0.040
00:00:05.740	-0.005
00:00:05.750	0.000
00:00:05.760	0.040
00:00:05.770	0.050
00:00:05.780	0.095
00:00:05.790	0.125
00:00:05.800	0.170
00:00:05.810	0.190
00:00:05.820	0.220
00:00:05.830	0.230
00:00:05.840	0.245
00:00:05.850	0.250
00:00:05.860	0.260
00:00:05.870	0.240
00:00:05.880	0.220
00:00:05.890	0.175
00:00:05.900	0.135
00:00:05.910	0.085
00:00:05.920	0.055
00:00:05.930	0.020
00:00:05.940	0.015
00:00:05.950	0.010
00:00:05.960	0.010
00:00:05.970	0.000
00:00:05.980	0.000
00:00:05.990	0.000
00:00:06.000	0.010
00:00:06.010	0.005
00:00:06.020	0.020
00:00:06.030	0.010
00:00:06.040	0.000
00:00:06.050	-0.010
00:00:06.060	-0.015
00:00:06.070	-0.020
00:00:06.080	-0.020
00:00:06.090	-0.025
00:00:06.100	-0.035
00:00:06.110	-0.030
00:00:06.120	-0.045
00:00:06.130	-0.050
00:00:06.140	-0.050
00:00:06.150	-0.055
00:00:06.160	-0.065
00:00:06.170	-0.065
00:00:06.180	-0.060
00:00:06.190	-0.065
00:00:06.200	-0.070
00:00:06.210	-0.060
00:00:06.220	-0.060
00:00:06.230	-0.055
00:00:06.240	-0.060
00:00:06.250	-0.065
00:00:06.260	-0.080
00:00:06.270	-0.065
00:00:06.280	-0.080
00:00:06.290	-0.065
00:00:06.300	-0.075
00:00:06.310	-0.070
00:00:06.320	-0.085
00:00:06.330	-0.070
00:00:06.340	-0.085
00:00:06.350	-0.075
00:00:06.360	-0.085
00:00:06.370	-0.060
00:00:06.380	-0.045
00:00:06.390	0.020
00:00:06.400	0.040
00:00:06.410	0.055
00:00:06.420	0.180
00:00:06.430	0.155
00:00:06.440	0.060
00:00:06.450	0.020
00:00:06.460	-0.025
00:00:06.470	-0.055
00:00:06.480	-0.180
00:00:06.490	-0.160
00:00:06.500	-0.170
00:00:06.510	-0.165
00:00:06.520	-0.195
00:00:06.530	-0.100
00:00:06.540	0.350
00:00:06.550	1.115
00:00:06.560	1.495
00:00:06.570	-0.040
00:00:06.580	-0.730
00:00:06.590	-0.620
00:00:06.600	-0.365
00:00:06.610	-0.130
00:00:06.620	-0.150
00:00:06.630	-0.135
00:00:06.640	-0.150
00:00:06.650	-0.120
00:00:06.660	-0.130
00:00:06.670	-0.105
00:00:06.680	-0.090
00:00:06.690	-0.055
00:00:06.700	-0.060
00:00:06.710	-0.035
00:00:06.720	-0.015
00:00:06.730	0.020
00:00:06.740	0.045
00:00:06.750	0.065
00:00:06.760	0.095
00:00:06.770	0.145
00:00:06.780	0.180
00:00:06.790	0.215
00:00:06.800	0.200
00:00:06.810	0.225
00:00:06.820	0.235
00:00:06.830	0.245
00:00:06.840	0.235
00:00:06.850	0.225
00:00:06.860	0.175
00:00:06.870	0.130
00:00:06.880	0.090
00:00:06.890	0.050
00:00:06.900	0.035
00:00:06.910	0.015
00:00:06.920	0.005
00:00:06.930	0.000
00:00:06.940	-0.005
00:00:06.950	0.000
00:00:06.960	0.000
00:00:06.970	0.000
00:00:06.980	0.000
00:00:06.990	-0.005
00:00:07.000	-0.005
00:00:07.010	-0.020
00:00:07.020	-0.020
00:00:07.030	-0.040
00:00:07.040	-0.050
00:00:07.050	-0.060
00:00:07.060	-0.060
00:00:07.070	-0.060
00:00:07.080	-0.070
00:00:07.090	-0.065
00:00:07.100	-0.075
00:00:07.110	-0.070
00:00:07.120	-0.065
00:00:07.130	-0.075
00:00:07.140	-0.075
00:00:07.150	-0.075
00:00:07.160	-0.090
00:00:07.170	-0.075
00:00:07.180	-0.085
00:00:07.190	-0.080
00:00:07.200	-0.090
00:00:07.210	-0.075
00:00:07.220	-0.090
00:00:07.230	-0.080
00:00:07.240	-0.090
00:00:07.250	-0.080
00:00:07.260	-0.100
00:00:07.270	-0.085
00:00:07.280	-0.100
00:00:07.290	-0.075
00:00:07.300	-0.085
00:00:07.310	-0.090
00:00:07.320	-0.075
00:00:07.330	-0.015
00:00:07.340	0.025
00:00:07.350	0.055
00:00:07.360	0.155
00:00:07.370	0.160
00:00:07.380	0.095
00:00:07.390	0.015
00:00:07.400	-0.035
00:00:07.410	-0.050
00:00:07.420	-0.175
00:00:07.430	-0.170
00:00:07.440	-0.190
00:00:07.450	-0.175
00:00:07.460	-0.200
00:00:07.470	-0.105
00:00:07.480	0.335
00:00:07.490	1.095
00:00:07.500	1.470
00:00:07.510	0.065
00:00:07.520	-0.660
00:00:07.530	-0.690
00:00:07.540	-0.440
00:00:07.550	-0.185
00:00:07.560	-0.160
00:00:07.570	-0.135
00:00:07.580	-0.135
00:00:07.590	-0.115
00:00:07.600	-0.115
00:00:07.610	-0.110
00:00:07.620	-0.095
00:00:07.630	-0.055
00:00:07.640	-0.050
00:00:07.650	-0.015
00:00:07.660	-0.005
00:00:07.670	0.045
00:00:07.680	0.050
00:00:07.690	0.095
00:00:07.700	0.120
00:00:07.710	0.165
00:00:07.720	0.185
00:00:07.730	0.210
00:00:07.740	0.225
00:00:07.750	0.245
00:00:07.760	0.240
00:00:07.770	0.240
00:00:07.780	0.235
00:00:07.790	0.210
00:00:07.800	0.165
00:00:07.810	0.125
00:00:07.820	0.070
00:00:07.830	0.045
00:00:07.840	0.010
00:00:07.850	0.020
00:00:07.860	0.005
00:00:07.870	0.000
00:00:07.880	0.000
00:00:07.890	0.000
00:00:07.900	0.000
00:00:07.910	0.000
00:00:07.920	-0.005
00:00:07.930	-0.010
00:00:07.940	-0.005
00:00:07.950	-0.025
00:00:07.960	-0.005
00:00:07.970	-0.040
00:00:07.980	-0.040
00:00:07.990	-0.045
00:00:08.000	-0.045
00:00:08.010	-0.040
00:00:08.020	-0.055
00:00:08.030	-0.065
00:00:08.040	-0.050
00:00:08.050	-0.065
00:00:08.060	-0.065
00:00:08.070	-0.065
00:00:08.080	-0.065
00:00:08.090	-0.070
00:00:08.100	-0.065
00:00:08.110	-0.070
00:00:08.120	-0.065
00:00:08.130	-0.070
00:00:08.140	-0.070
00:00:08.150	-0.085
00:00:08.160	-0.060
00:00:08.170	-0.090
00:00:08.180	-0.065
00:00:08.190	-0.085
00:00:08.200	-0.080
00:00:08.210	-0.085
00:00:08.220	-0.050
00:00:08.230	-0.090
00:00:08.240	-0.075
00:00:08.250	-0.055
00:00:08.260	0.005
00:00:08.270	0.055
00:00:08.280	0.060
00:00:08.290	0.160
00:00:08.300	0.155
00:00:08.310	0.080
00:00:08.320	0.015
00:00:08.330	-0.020
00:00:08.340	-0.045
00:00:08.350	-0.170
00:00:08.360	-0.170
00:00:08.370	-0.175
00:00:08.380	-0.160
00:00:08.390	-0.200
00:00:08.400	-0.105
00:00:08.410	0.360
00:00:08.420	1.160
00:00:08.430	1.550
00:00:08.440	0.070
00:00:08.450	-0.690
00:00:08.460	-0.660
00:00:08.470	-0.410
00:00:08.480	-0.155
00:00:08.490	-0.155
00:00:08.500	-0.135
00:00:08.510	-0.135
00:00:08.520	-0.105
00:00:08.530	-0.110
00:00:08.540	-0.085
00:00:08.550	-0.090
00:00:08.560	-0.065
00:00:08.570	-0.045
00:00:08.580	-0.005
00:00:08.590	0.000
00:00:08.600	0.040
00:00:08.610	0.065
00:00:08.620	0.100
00:00:08.630	0.120
00:00:08.640	0.175
00:00:08.650	0.190
00:00:08.660	0.230
00:00:08.670	0.255
00:00:08.680	0.270
00:00:08.690	0.265
00:00:08.700	0.275
00:00:08.710	0.245
00:00:08.720	0.215
00:00:08.730	0.175
00:00:08.740	0.140
00:00:08.750	0.095
00:00:08.760	0.040
00:00:08.770	0.025
00:00:08.780	0.015
00:00:08.790	0.000
00:00:08.800	0.000
00:00:08.810	0.000
00:00:08.820	0.000
00:00:08.830	0.000
00:00:08.840	0.000
00:00:08.850	0.000
00:00:08.860	0.000
00:00:08.870	-0.005
00:00:08.880	-0.010
00:00:08.890	-0.010
00:00:08.900	-0.015
00:00:08.910	-0.030
00:00:08.920	-0.035
00:00:08.930	-0.045
00:00:08.940	-0.045
00:00:08.950	-0.050
00:00:08.960	-0.045
00:00:08.970	-0.065
00:00:08.980	-0.070
00:00:08.990	-0.075
00:00:09.000	-0.070
00:00:09.010	-0.090
00:00:09.020	-0.085
00:00:09.030	-0.090
00:00:09.040	-0.070
00:00:09.050	-0.085
00:00:09.060	-0.085
00:00:09.070	-0.095
00:00:09.080	-0.085
00:00:09.090	-0.090
00:00:09.100	-0.085
00:00:09.110	-0.090
00:00:09.120	-0.090
00:00:09.130	-0.100
00:00:09.140	-0.090
00:00:09.150	-0.105
00:00:09.160	-0.090
00:00:09.170	-0.100
00:00:09.180	-0.085
00:00:09.190	-0.055
00:00:09.200	0.000
00:00:09.210	0.035
00:00:09.220	0.050
00:00:09.230	0.170
00:00:09.240	0.135
00:00:09.250	0.060
00:00:09.260	0.010
00:00:09.270	-0.035
00:00:09.280	-0.075
00:00:09.290	-0.190
00:00:09.300	-0.185
00:00:09.310	-0.205
00:00:09.320	-0.180
00:00:09.330	-0.225
00:00:09.340	-0.110
00:00:09.350	0.380
00:00:09.360	1.215
00:00:09.370	1.545
00:00:09.380	-0.025
00:00:09.390	-0.765
00:00:09.400	-0.620
00:00:09.410	-0.370
00:00:09.420	-0.155
00:00:09.430	-0.170
00:00:09.440	-0.145
00:00:09.450	-0.160
00:00:09.460	-0.130
00:00:09.470	-0.145
00:00:09.480	-0.125
00:00:09.490	-0.120
00:00:09.500	-0.080
00:00:09.510	-0.065
00:00:09.520	-0.035
00:00:09.530	-0.020
00:00:09.540	0.010
00:00:09.550	0.035
00:00:09.560	0.080
00:00:09.570	0.105
00:00:09.580	0.155
00:00:09.590	0.180
00:00:09.600	0.220
00:00:09.610	0.225
00:00:09.620	0.240
00:00:09.630	0.235
00:00:09.640	0.245
00:00:09.650	0.225
00:00:09.660	0.200
00:00:09.670	0.155
00:00:09.680	0.115
00:00:09.690	0.075
00:00:09.700	0.050
00:00:09.710	0.020
00:00:09.720	0.000
00:00:09.730	-0.010
00:00:09.740	-0.015
00:00:09.750	-0.010
00:00:09.760	-0.010
00:00:09.770	-0.005
00:00:09.780	0.000
00:00:09.790	0.000
00:00:09.800	0.000
00:00:09.810	0.000
00:00:09.820	0.000
00:00:09.830	-0.005
00:00:09.840	-0.010
00:00:09.850	-0.020
00:00:09.860	-0.025
00:00:09.870	-0.035
00:00:09.880	-0.045
00:00:09.890	-0.055
00:00:09.900	-0.055
00:00:09.910	-0.060
00:00:09.920	-0.060
00:00:09.930	-0.060
00:00:09.940	-0.055
00:00:09.950	-0.055
00:00:09.960	-0.055
00:00:09.970	-0.065
00:00:09.980	-0.060
00:00:09.990	-0.055
