00:00:00.146	0.115	0.030
00:00:00.148	0.105	0.035
00:00:00.150	0.100	0.035
00:00:00.152	0.100	0.040
00:00:00.154	0.095	0.045
00:00:00.156	0.125	0.055
00:00:00.158	0.155	0.065
00:00:00.160	0.160	0.075
00:00:00.162	0.160	0.085
00:00:00.164	0.175	0.095
00:00:00.166	0.175	0.100
00:00:00.168	0.155	0.105
00:00:00.170	0.160	0.110
00:00:00.172	0.150	0.115
00:00:00.174	0.150	0.120
00:00:00.176	0.160	0.125
00:00:00.178	0.180	0.125
00:00:00.180	0.190	0.125
00:00:00.182	0.190	0.125
00:00:00.184	0.200	0.125
00:00:00.186	0.190	0.120
00:00:00.188	0.180	0.120
00:00:00.190	0.175	0.115
00:00:00.192	0.165	0.110
00:00:00.194	0.160	0.105
00:00:00.196	0.165	0.105
00:00:00.198	0.155	0.100
00:00:00.200	0.165	0.100
00:00:00.202	0.165	0.100
00:00:00.204	0.170	0.100
00:00:00.206	0.145	0.095
00:00:00.208	0.135	0.090
00:00:00.210	0.110	0.085
00:00:00.212	0.090	0.075
00:00:00.214	0.070	0.065
00:00:00.216	0.075	0.050
00:00:00.218	0.085	0.040
00:00:00.220	0.085	0.025
00:00:00.222	0.070	0.015
00:00:00.224	0.070	0.010
00:00:00.226	0.050	0.000
00:00:00.228	0.040	-0.005
00:00:00.230	0.025	-0.010
00:00:00.232	0.005	-0.015
00:00:00.234	-0.005	-0.020
00:00:00.236	0.000	-0.025
00:00:00.238	0.000	-0.035
00:00:00.240	0.005	-0.045
00:00:00.242	0.010	-0.055
00:00:00.244	0.000	-0.060
00:00:00.246	0.010	-0.065
00:00:00.248	0.015	-0.065
00:00:00.250	0.030	-0.060
00:00:00.252	0.035	-0.050
00:00:00.254	0.045	-0.035
00:00:00.256	0.065	-0.015
00:00:00.258	0.085	0.000
00:00:00.260	0.090	0.015
00:00:00.262	0.120	0.025
00:00:00.264	0.115	0.030
00:00:00.266	0.090	0.035
00:00:00.268	0.085	0.035
00:00:00.270	0.070	0.030
00:00:00.272	0.080	0.025
00:00:00.274	0.080	0.025
00:00:00.276	0.090	0.025
00:00:00.278	0.095	0.025
00:00:00.280	0.110	0.030
00:00:00.282	0.115	0.030
00:00:00.284	0.130	0.035
00:00:00.286	0.115	0.040
00:00:00.288	0.100	0.045
00:00:00.290	0.095	0.050
00:00:00.292	0.095	0.050
00:00:00.294	0.095	0.050
00:00:00.296	0.100	0.050
00:00:00.298	0.110	0.055
00:00:00.300	0.120	0.055
00:00:00.302	0.125	0.060
00:00:00.304	0.140	0.060
00:00:00.306	0.135	0.065
00:00:00.308	0.115	0.065
00:00:00.310	0.115	0.070
00:00:00.312	0.115	0.070
00:00:00.314	0.115	0.070
00:00:00.316	0.125	0.070
00:00:00.318	0.130	0.070
00:00:00.320	0.125	0.065
00:00:00.322	0.140	0.065
00:00:00.324	0.140	0.065
00:00:00.326	0.140	0.060
00:00:00.328	0.130	0.060
00:00:00.330	0.105	0.060
00:00:00.332	0.100	0.065
00:00:00.334	0.100	0.065
00:00:00.336	0.130	0.070
00:00:00.338	0.140	0.070
00:00:00.340	0.135	0.070
00:00:00.342	0.150	0.075
00:00:00.344	0.145	0.075
00:00:00.346	0.130	0.075
00:00:00.348	0.125	0.075
00:00:00.350	0.125	0.070
00:00:00.352	0.115	0.070
00:00:00.354	0.120	0.070
00:00:00.356	0.125	0.070
00:00:00.358	0.140	0.065
00:00:00.360	0.140	0.065
00:00:00.362	0.150	0.065
00:00:00.364	0.145	0.065
00:00:00.366	0.140	0.065
00:00:00.368	0.135	0.065
00:00:00.370	0.140	0.060
00:00:00.372	0.125	0.060
00:00:00.374	0.125	0.060
00:00:00.376	0.135	0.065
00:00:00.378	0.145	0.065
00:00:00.380	0.145	0.065
00:00:00.382	0.140	0.070
00:00:00.384	0.135	0.070
00:00:00.386	0.120	0.075
00:00:00.388	0.120	0.075
00:00:00.390	0.110	0.075
00:00:00.392	0.115	0.075
00:00:00.394	0.120	0.070
00:00:00.396	0.135	0.070
00:00:00.398	0.135	0.065
00:00:00.400	0.130	0.065
00:00:00.402	0.135	0.060
00:00:00.404	0.130	0.055
00:00:00.406	0.110	0.055
00:00:00.408	0.110	0.055
00:00:00.410	0.110	0.050
00:00:00.412	0.105	0.050
00:00:00.414	0.115	0.050
00:00:00.416	0.125	0.050
00:00:00.418	0.130	0.050
00:00:00.420	0.115	0.045
00:00:00.422	0.120	0.045
00:00:00.424	0.115	0.045
00:00:00.426	0.105	0.040
00:00:00.428	0.100	0.035
00:00:00.430	0.105	0.035
00:00:00.432	0.090	0.030
00:00:00.434	0.100	0.030
00:00:00.436	0.105	0.025
00:00:00.438	0.110	0.025
00:00:00.440	0.120	0.030
00:00:00.442	0.135	0.030
00:00:00.444	0.120	0.035
00:00:00.446	0.110	0.040
00:00:00.448	0.095	0.045
00:00:00.450	0.100	0.045
00:00:00.452	0.095	0.045
00:00:00.454	0.100	0.045
00:00:00.456	0.110	0.045
00:00:00.458	0.110	0.045
00:00:00.460	0.115	0.045
00:00:00.462	0.115	0.045
00:00:00.464	0.095	0.050
00:00:00.466	0.080	0.050
00:00:00.468	0.075	0.050
00:00:00.470	0.070	0.050
00:00:00.472	0.070	0.045
00:00:00.474	0.075	0.040
00:00:00.476	0.090	0.035
00:00:00.478	0.085	0.030
00:00:00.480	0.100	0.020
00:00:00.482	0.125	0.020
00:00:00.484	0.110	0.020
00:00:00.486	0.105	0.020
00:00:00.488	0.075	0.025
00:00:00.490	0.080	0.035
00:00:00.492	0.065	0.040
00:00:00.494	0.075	0.040
00:00:00.496	0.080	0.045
00:00:00.498	0.090	0.045
00:00:00.500	0.100	0.040
00:00:00.502	0.115	0.035
00:00:00.504	0.105	0.030
00:00:00.506	0.090	0.025
00:00:00.508	0.085	0.025
00:00:00.510	0.090	0.030
00:00:00.512	0.085	0.030
00:00:00.514	0.095	0.035
00:00:00.516	0.110	0.045
00:00:00.518	0.135	0.050
00:00:00.520	0.130	0.055
00:00:00.522	0.135	0.060
00:00:00.524	0.125	0.060
00:00:00.526	0.120	0.060
00:00:00.528	0.110	0.065
00:00:00.530	0.105	0.060
00:00:00.532	0.095	0.060
00:00:00.534	0.110	0.060
00:00:00.536	0.140	0.055
00:00:00.538	0.135	0.055
00:00:00.540	0.140	0.050
00:00:00.542	0.140	0.045
00:00:00.544	0.130	0.045
00:00:00.546	0.125	0.040
00:00:00.548	0.120	0.045
00:00:00.550	0.105	0.050
00:00:00.552	0.100	0.055
00:00:00.554	0.120	0.060
00:00:00.556	0.150	0.070
00:00:00.558	0.160	0.075
00:00:00.560	0.160	0.080
00:00:00.562	0.170	0.085
00:00:00.564	0.160	0.080
00:00:00.566	0.120	0.075
00:00:00.568	0.115	0.070
00:00:00.570	0.115	0.065
00:00:00.572	0.095	0.055
00:00:00.574	0.095	0.050
00:00:00.576	0.100	0.045
00:00:00.578	0.095	0.040
00:00:00.580	0.090	0.040
00:00:00.582	0.090	0.035
00:00:00.584	0.085	0.030
00:00:00.586	0.055	0.020
00:00:00.588	0.065	0.015
00:00:00.590	0.060	0.010
00:00:00.592	0.065	0.010
00:00:00.594	0.075	0.005
00:00:00.596	0.080	0.005
00:00:00.598	0.080	0.010
00:00:00.600	0.095	0.015
00:00:00.602	0.075	0.015
00:00:00.604	0.055	0.020
00:00:00.606	0.050	0.020
00:00:00.608	0.045	0.020
00:00:00.610	0.035	0.020
00:00:00.612	0.045	0.020
00:00:00.614	0.045	0.015
00:00:00.616	0.055	0.015
00:00:00.618	0.060	0.015
00:00:00.620	0.060	0.010
00:00:00.622	0.060	0.010
00:00:00.624	0.060	0.005
00:00:00.626	0.050	0.005
00:00:00.628	0.035	0.000
00:00:00.630	0.020	-0.005
00:00:00.632	0.025	-0.010
00:00:00.634	0.035	-0.010
00:00:00.636	0.045	-0.010
00:00:00.638	0.055	-0.010
00:00:00.640	0.060	-0.010
00:00:00.642	0.055	-0.010
00:00:00.644	0.035	-0.010
00:00:00.646	0.025	-0.010
00:00:00.648	0.030	-0.015
00:00:00.650	0.020	-0.015
00:00:00.652	0.030	-0.020
00:00:00.654	0.050	-0.025
00:00:00.656	0.030	-0.030
00:00:00.658	0.040	-0.030
00:00:00.660	0.050	-0.030
00:00:00.662	0.040	-0.030
00:00:00.664	0.025	-0.030
00:00:00.666	0.000	-0.025
00:00:00.668	-0.010	-0.025
00:00:00.670	-0.025	-0.030
00:00:00.672	-0.030	-0.035
00:00:00.674	-0.025	-0.040
00:00:00.676	-0.015	-0.045
00:00:00.678	-0.005	-0.045
00:00:00.680	0.030	-0.035
00:00:00.682	0.065	-0.015
00:00:00.684	0.110	0.025
00:00:00.686	0.160	0.075
00:00:00.688	0.200	0.140
00:00:00.690	0.255	0.220
00:00:00.692	0.335	0.305
00:00:00.694	0.425	0.390
00:00:00.696	0.530	0.470
00:00:00.698	0.645	0.535
00:00:00.700	0.720	0.590
00:00:00.702	0.735	0.620
00:00:00.704	0.685	0.625
00:00:00.706	0.630	0.600
00:00:00.708	0.570	0.555
00:00:00.710	0.485	0.485
00:00:00.712	0.410	0.395
00:00:00.714	0.335	0.295
00:00:00.716	0.230	0.190
00:00:00.718	0.100	0.090
00:00:00.720	0.010	0.000
00:00:00.722	-0.060	-0.070
00:00:00.724	-0.100	-0.120
00:00:00.726	-0.100	-0.145
00:00:00.728	-0.090	-0.150
00:00:00.730	-0.085	-0.140
00:00:00.732	-0.060	-0.115
00:00:00.734	-0.020	-0.090
00:00:00.736	0.010	-0.060
00:00:00.738	0.035	-0.040
00:00:00.740	0.040	-0.025
00:00:00.742	0.035	-0.015
00:00:00.744	0.015	-0.015
00:00:00.746	-0.005	-0.020
00:00:00.748	-0.020	-0.025
00:00:00.750	-0.025	-0.035
00:00:00.752	-0.010	-0.035
00:00:00.754	0.000	-0.040
00:00:00.756	0.005	-0.040
00:00:00.758	0.025	-0.040
00:00:00.760	0.025	-0.040
00:00:00.762	0.020	-0.035
00:00:00.764	0.000	-0.035
00:00:00.766	0.005	-0.035
00:00:00.768	-0.015	-0.040
00:00:00.770	-0.020	-0.040
00:00:00.772	-0.010	-0.040
00:00:00.774	-0.010	-0.045
00:00:00.776	0.000	-0.045
00:00:00.778	0.010	-0.045
00:00:00.780	0.000	-0.045
00:00:00.782	0.005	-0.045
00:00:00.784	0.005	-0.045
00:00:00.786	-0.005	-0.040
00:00:00.788	0.000	-0.040
00:00:00.790	-0.010	-0.035
00:00:00.792	0.000	-0.030
00:00:00.794	0.015	-0.030
00:00:00.796	0.020	-0.025
00:00:00.798	0.025	-0.025
00:00:00.800	0.040	-0.025
00:00:00.802	0.025	-0.025
00:00:00.804	0.010	-0.025
00:00:00.806	0.000	-0.025
00:00:00.808	-0.005	-0.025
00:00:00.810	-0.005	-0.025
00:00:00.812	0.005	-0.030
00:00:00.814	0.025	-0.030
00:00:00.816	0.025	-0.030
00:00:00.818	0.030	-0.030
00:00:00.820	0.025	-0.025
00:00:00.822	0.010	-0.025
00:00:00.824	0.020	-0.020
00:00:00.826	0.005	-0.020
00:00:00.828	0.010	-0.015
00:00:00.830	0.005	-0.010
00:00:00.832	0.015	-0.010
00:00:00.834	0.020	-0.010
00:00:00.836	0.035	-0.010
00:00:00.838	0.040	-0.010
00:00:00.840	0.050	-0.010
00:00:00.842	0.050	-0.010
00:00:00.844	0.045	-0.010
00:00:00.846	0.040	-0.010
00:00:00.848	0.025	-0.005
00:00:00.850	0.030	0.000
00:00:00.852	0.030	0.005
00:00:00.854	0.040	0.010
00:00:00.856	0.045	0.015
00:00:00.858	0.055	0.020
00:00:00.860	0.060	0.025
00:00:00.862	0.065	0.025
00:00:00.864	0.065	0.030
00:00:00.866	0.070	0.030
00:00:00.868	0.070	0.035
00:00:00.870	0.065	0.040
00:00:00.872	0.080	0.045
00:00:00.874	0.095	0.050
00:00:00.876	0.105	0.055
00:00:00.878	0.105	0.065
00:00:00.880	0.120	0.070
00:00:00.882	0.115	0.070
00:00:00.884	0.115	0.075
00:00:00.886	0.110	0.075
00:00:00.888	0.100	0.075
00:00:00.890	0.100	0.075
00:00:00.892	0.115	0.075
00:00:00.894	0.130	0.080
00:00:00.896	0.150	0.085
00:00:00.898	0.155	0.090
00:00:00.900	0.160	0.095
00:00:00.902	0.150	0.105
00:00:00.904	0.160	0.115
00:00:00.906	0.165	0.120
00:00:00.908	0.155	0.130
00:00:00.910	0.160	0.135
00:00:00.912	0.175	0.140
00:00:00.914	0.200	0.140
00:00:00.916	0.205	0.145
00:00:00.918	0.210	0.145
00:00:00.920	0.205	0.145
00:00:00.922	0.195	0.145
00:00:00.924	0.185	0.145
00:00:00.926	0.180	0.150
00:00:00.928	0.180	0.150
00:00:00.930	0.180	0.155
00:00:00.932	0.180	0.160
00:00:00.934	0.200	0.165
00:00:00.936	0.205	0.170
00:00:00.938	0.205	0.175
00:00:00.940	0.195	0.175
00:00:00.942	0.170	0.170
00:00:00.944	0.150	0.165
00:00:00.946	0.135	0.155
00:00:00.948	0.130	0.140
00:00:00.950	0.125	0.130
00:00:00.952	0.130	0.120
00:00:00.954	0.115	0.115
00:00:00.956	0.130	0.110
00:00:00.958	0.130	0.105
00:00:00.960	0.115	0.100
00:00:00.962	0.095	0.095
00:00:00.964	0.080	0.085
00:00:00.966	0.070	0.075
00:00:00.968	0.055	0.060
00:00:00.970	0.030	0.045
00:00:00.972	0.015	0.030
00:00:00.974	0.025	0.015
00:00:00.976	0.025	0.005
00:00:00.978	0.020	-0.005
00:00:00.980	0.010	-0.005
00:00:00.982	-0.005	-0.005
00:00:00.984	-0.020	-0.005
00:00:00.986	-0.025	-0.005
00:00:00.988	-0.035	-0.005
00:00:00.990	-0.030	-0.010
00:00:00.992	-0.010	-0.015
00:00:00.994	0.000	-0.025
00:00:00.996	-0.010	-0.035
00:00:00.998	-0.005	-0.040
00:00:01.000	-0.010	-0.045
00:00:01.002	-0.030	-0.050
00:00:01.004	-0.040	-0.050
00:00:01.006	-0.055	-0.050
00:00:01.008	-0.065	-0.045
00:00:01.010	-0.055	-0.050
00:00:01.012	-0.040	-0.050
00:00:01.014	-0.045	-0.055
00:00:01.016	-0.025	-0.060
00:00:01.018	-0.035	-0.070
00:00:01.020	-0.030	-0.075
00:00:01.022	-0.050	-0.075
00:00:01.024	-0.055	-0.080
00:00:01.026	-0.060	-0.080
00:00:01.028	-0.060	-0.075
00:00:01.030	-0.045	-0.070
00:00:01.032	-0.045	-0.065
00:00:01.034	-0.035	-0.060
00:00:01.036	-0.020	-0.060
00:00:01.038	-0.030	-0.055
00:00:01.040	-0.030	-0.055
00:00:01.042	-0.050	-0.055
00:00:01.044	-0.055	-0.055
00:00:01.046	-0.055	-0.055
00:00:01.048	-0.060	-0.055
00:00:01.050	-0.055	-0.055
00:00:01.052	-0.050	-0.055
00:00:01.054	-0.040	-0.055
00:00:01.056	-0.055	-0.060
00:00:01.058	-0.030	-0.060
00:00:01.060	-0.055	-0.065
00:00:01.062	-0.050	-0.065
00:00:01.064	-0.050	-0.065
00:00:01.066	-0.060	-0.065
00:00:01.068	-0.060	-0.060
00:00:01.070	-0.045	-0.060
00:00:01.072	-0.040	-0.055
00:00:01.074	-0.040	-0.055
00:00:01.076	-0.040	-0.055
00:00:01.078	-0.040	-0.050
00:00:01.080	-0.050	-0.055
00:00:01.082	-0.055	-0.055
00:00:01.084	-0.055	-0.055
00:00:01.086	-0.060	-0.060
00:00:01.088	-0.055	-0.060
00:00:01.090	-0.030	-0.060
00:00:01.092	-0.030	-0.060
00:00:01.094	-0.025	-0.060
00:00:01.096	-0.020	-0.060
00:00:01.098	-0.015	-0.065
00:00:01.100	-0.025	-0.065
00:00:01.102	-0.035	-0.065
00:00:01.104	-0.045	-0.070
00:00:01.106	-0.050	-0.070
00:00:01.108	-0.055	-0.070
00:00:01.110	-0.045	-0.070
00:00:01.112	-0.040	-0.065
00:00:01.114	-0.020	-0.065
00:00:01.116	-0.015	-0.060
00:00:01.118	-0.010	-0.055
00:00:01.120	-0.015	-0.055
00:00:01.122	-0.020	-0.050
00:00:01.124	-0.030	-0.055
00:00:01.126	-0.035	-0.055
00:00:01.128	-0.040	-0.055
00:00:01.130	-0.030	-0.060
00:00:01.132	-0.030	-0.060
00:00:01.134	-0.025	-0.060
00:00:01.136	-0.015	-0.060
00:00:01.138	-0.015	-0.055
00:00:01.140	-0.025	-0.055
00:00:01.142	-0.020	-0.050
00:00:01.144	-0.035	-0.045
00:00:01.146	-0.040	-0.040
00:00:01.148	-0.045	-0.040
00:00:01.150	-0.045	-0.035
00:00:01.152	-0.030	-0.035
00:00:01.154	-0.025	-0.035
00:00:01.156	-0.005	-0.035
00:00:01.158	-0.010	-0.035
00:00:01.160	-0.030	-0.035
00:00:01.162	-0.030	-0.035
00:00:01.164	-0.035	-0.035
00:00:01.166	-0.050	-0.035
00:00:01.168	-0.060	-0.030
00:00:01.170	-0.040	-0.030
00:00:01.172	-0.040	-0.030
00:00:01.174	-0.030	-0.035
00:00:01.176	-0.020	-0.035
00:00:01.178	-0.025	-0.035
00:00:01.180	-0.040	-0.040
00:00:01.182	-0.045	-0.045
00:00:01.184	-0.020	-0.045
00:00:01.186	-0.050	-0.050
00:00:01.188	-0.055	-0.050
00:00:01.190	-0.040	-0.050
00:00:01.192	-0.030	-0.050
00:00:01.194	-0.035	-0.050
00:00:01.196	-0.015	-0.050
00:00:01.198	-0.020	-0.050
00:00:01.200	-0.040	-0.050
00:00:01.202	-0.050	-0.050
00:00:01.204	-0.055	-0.055
00:00:01.206	-0.060	-0.055
00:00:01.208	-0.060	-0.060
00:00:01.210	-0.055	-0.060
00:00:01.212	-0.040	-0.065
00:00:01.214	-0.040	-0.065
00:00:01.216	-0.035	-0.065
00:00:01.218	-0.020	-0.060
00:00:01.220	-0.035	-0.060
00:00:01.222	-0.045	-0.060
00:00:01.224	-0.050	-0.060
00:00:01.226	-0.070	-0.060
00:00:01.228	-0.070	-0.060
00:00:01.230	-0.050	-0.060
00:00:01.232	-0.045	-0.060
00:00:01.234	-0.035	-0.060
00:00:01.236	-0.035	-0.060
00:00:01.238	-0.035	-0.060
00:00:01.240	-0.045	-0.060
00:00:01.242	-0.055	-0.055
00:00:01.244	-0.050	-0.050
00:00:01.246	-0.050	-0.050
00:00:01.248	-0.040	-0.045
00:00:01.250	-0.035	-0.045
00:00:01.252	-0.025	-0.040
00:00:01.254	-0.005	-0.040
00:00:01.256	-0.010	-0.040
00:00:01.258	-0.025	-0.035
00:00:01.260	-0.040	-0.035
00:00:01.262	-0.030	-0.030
00:00:01.264	-0.035	-0.030
00:00:01.266	-0.040	-0.025
00:00:01.268	-0.040	-0.025
00:00:01.270	-0.025	-0.020
00:00:01.272	-0.015	-0.020
00:00:01.274	-0.010	-0.020
00:00:01.276	0.015	-0.020
00:00:01.278	-0.005	-0.020
00:00:01.280	-0.005	-0.020
00:00:01.282	-0.015	-0.020
00:00:01.284	-0.020	-0.025
00:00:01.286	-0.025	-0.025
00:00:01.288	-0.025	-0.030
00:00:01.290	-0.010	-0.030
00:00:01.292	0.005	-0.035
00:00:01.294	0.015	-0.035
00:00:01.296	0.020	-0.035
00:00:01.298	0.015	-0.030
00:00:01.300	0.005	-0.030
00:00:01.302	0.005	-0.025
00:00:01.304	0.000	-0.015
00:00:01.306	0.000	-0.010
00:00:01.308	0.000	-0.005
00:00:01.310	0.000	0.000
00:00:01.312	0.005	0.000
00:00:01.314	0.020	0.000
00:00:01.316	0.030	0.000
00:00:01.318	0.020	-0.005
00:00:01.320	-0.010	-0.010
00:00:01.322	-0.025	-0.015
00:00:01.324	-0.035	-0.020
00:00:01.326	-0.055	-0.025
00:00:01.328	-0.050	-0.030
00:00:01.330	-0.045	-0.035
00:00:01.332	-0.040	-0.040
00:00:01.334	-0.045	-0.045
00:00:01.336	-0.025	-0.055
00:00:01.338	-0.035	-0.060
00:00:01.340	-0.060	-0.070
00:00:01.342	-0.060	-0.075
00:00:01.344	-0.070	-0.080
00:00:01.346	-0.080	-0.080
00:00:01.348	-0.065	-0.080
00:00:01.350	-0.055	-0.080
00:00:01.352	-0.050	-0.075
00:00:01.354	-0.050	-0.075
00:00:01.356	-0.035	-0.075
00:00:01.358	-0.055	-0.075
00:00:01.360	-0.055	-0.075
00:00:01.362	-0.060	-0.075
00:00:01.364	-0.065	-0.075
00:00:01.366	-0.065	-0.075
00:00:01.368	-0.060	-0.075
00:00:01.370	-0.065	-0.075
00:00:01.372	-0.065	-0.075
00:00:01.374	-0.065	-0.075
00:00:01.376	-0.065	-0.080
00:00:01.378	-0.065	-0.080
00:00:01.380	-0.080	-0.085
00:00:01.382	-0.085	-0.090
00:00:01.384	-0.080	-0.095
00:00:01.386	-0.100	-0.095
00:00:01.388	-0.090	-0.095
00:00:01.390	-0.080	-0.095
00:00:01.392	-0.060	-0.090
00:00:01.394	-0.045	-0.085
00:00:01.396	-0.045	-0.085
00:00:01.398	-0.055	-0.085
00:00:01.400	-0.060	-0.085
00:00:01.402	-0.085	-0.090
00:00:01.404	-0.085	-0.095
00:00:01.406	-0.100	-0.100
00:00:01.408	-0.100	-0.105
00:00:01.410	-0.080	-0.105
00:00:01.412	-0.075	-0.105
00:00:01.414	-0.070	-0.105
00:00:01.416	-0.075	-0.105
00:00:01.418	-0.095	-0.105
00:00:01.420	-0.105	-0.110
00:00:01.422	-0.115	-0.115
00:00:01.424	-0.140	-0.125
00:00:01.426	-0.155	-0.130
00:00:01.428	-0.135	-0.130
00:00:01.430	-0.105	-0.120
00:00:01.432	-0.045	-0.095
00:00:01.434	0.020	-0.055
00:00:01.436	0.075	-0.005
00:00:01.438	0.125	0.060
00:00:01.440	0.170	0.140
00:00:01.442	0.225	0.225
00:00:01.444	0.275	0.310
00:00:01.446	0.390	0.395
00:00:01.448	0.515	0.470
00:00:01.450	0.640	0.530
00:00:01.452	0.690	0.575
00:00:01.454	0.660	0.595
00:00:01.456	0.615	0.590
00:00:01.458	0.555	0.555
00:00:01.460	0.485	0.495
00:00:01.462	0.390	0.410
00:00:01.464	0.305	0.310
00:00:01.466	0.195	0.200
00:00:01.468	0.085	0.085
00:00:01.470	-0.030	-0.015
00:00:01.472	-0.115	-0.095
00:00:01.474	-0.155	-0.150
00:00:01.476	-0.145	-0.180
00:00:01.478	-0.125	-0.185
00:00:01.480	-0.115	-0.170
00:00:01.482	-0.110	-0.140
00:00:01.484	-0.085	-0.110
00:00:01.486	-0.050	-0.080
00:00:01.488	-0.055	-0.060
00:00:01.490	-0.030	-0.055
00:00:01.492	-0.035	-0.055
00:00:01.494	-0.045	-0.065
00:00:01.496	-0.040	-0.075
00:00:01.498	-0.040	-0.085
00:00:01.500	-0.065	-0.095
00:00:01.502	-0.070	-0.100
00:00:01.504	-0.080	-0.100
00:00:01.506	-0.075	-0.095
00:00:01.508	-0.070	-0.090
00:00:01.510	-0.060	-0.085
00:00:01.512	-0.050	-0.085
00:00:01.514	-0.030	-0.080
00:00:01.516	-0.045	-0.080
00:00:01.518	-0.045	-0.080
00:00:01.520	-0.055	-0.080
00:00:01.522	-0.060	-0.080
00:00:01.524	-0.055	-0.080
00:00:01.526	-0.060	-0.075
00:00:01.528	-0.040	-0.070
00:00:01.530	-0.035	-0.070
00:00:01.532	-0.025	-0.065
00:00:01.534	-0.010	-0.065
00:00:01.536	-0.025	-0.065
00:00:01.538	-0.045	-0.070
00:00:01.540	-0.050	-0.070
00:00:01.542	-0.055	-0.070
00:00:01.544	-0.050	-0.065
00:00:01.546	-0.055	-0.065
00:00:01.548	-0.030	-0.060
00:00:01.550	-0.025	-0.055
00:00:01.552	-0.020	-0.050
00:00:01.554	-0.010	-0.045
00:00:01.556	-0.010	-0.045
00:00:01.558	-0.020	-0.040
00:00:01.560	-0.030	-0.040
00:00:01.562	-0.025	-0.035
00:00:01.564	-0.020	-0.035
00:00:01.566	-0.015	-0.030
00:00:01.568	0.005	-0.025
00:00:01.570	0.020	-0.025
00:00:01.572	0.025	-0.020
00:00:01.574	0.025	-0.015
00:00:01.576	0.015	-0.015
00:00:01.578	0.005	-0.015
00:00:01.580	-0.010	-0.015
00:00:01.582	-0.010	-0.020
00:00:01.584	-0.010	-0.020
00:00:01.586	0.010	-0.020
00:00:01.588	0.015	-0.020
00:00:01.590	0.025	-0.020
00:00:01.592	0.045	-0.015
00:00:01.594	0.060	-0.010
00:00:01.596	0.065	-0.005
00:00:01.598	0.050	0.005
00:00:01.600	0.040	0.010
00:00:01.602	0.045	0.015
00:00:01.604	0.040	0.020
00:00:01.606	0.045	0.020
00:00:01.608	0.045	0.020
00:00:01.610	0.060	0.020
00:00:01.612	0.065	0.020
00:00:01.614	0.070	0.015
00:00:01.616	0.065	0.015
00:00:01.618	0.065	0.010
00:00:01.620	0.065	0.010
00:00:01.622	0.065	0.015
00:00:01.624	0.075	0.020
00:00:01.626	0.080	0.025
00:00:01.628	0.100	0.035
00:00:01.630	0.115	0.045
00:00:01.632	0.125	0.060
00:00:01.634	0.130	0.070
00:00:01.636	0.140	0.075
00:00:01.638	0.140	0.085
00:00:01.640	0.150	0.090
00:00:01.642	0.135	0.095
00:00:01.644	0.130	0.100
00:00:01.646	0.140	0.105
00:00:01.648	0.170	0.110
